Source,Relation,Target
H2AC4,involved_in(Reactome),Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes
H2AC4,involved_in(Reactome),Epigenetic regulation by WDR5-containing histone modifying complexes
H2AC6,involved_in(Reactome),Recognition and association of DNA glycosylase with site containing an affected pyrimidine
H2AC6,involved_in(Reactome),Cleavage of the damaged pyrimidine 
H2AC6,involved_in(Reactome),Recognition and association of DNA glycosylase with site containing an affected purine
H2AC6,involved_in(Reactome),Cleavage of the damaged purine
H2AC6,involved_in(Reactome),Meiotic synapsis
H2AC6,involved_in(Reactome),Developmental Biology
H2AC6,involved_in(Reactome),Reproduction
H2AC6,involved_in(Reactome),Meiosis
H2AC6,involved_in(Reactome),Signaling by NOTCH
H2AC6,involved_in(Reactome),Telomere Maintenance
H2AC6,involved_in(Reactome),Signal Transduction
H2AC6,involved_in(Reactome),Cell Cycle
H2AC6,involved_in(Reactome),Disease
H2AC6,involved_in(Reactome),Packaging Of Telomere Ends
H2AC6,involved_in(Reactome),Pre-NOTCH Transcription and Translation
H2AC6,involved_in(Reactome),Pre-NOTCH Expression and Processing
H2AC6,involved_in(Reactome),Signaling by Rho GTPases
H2AC6,involved_in(Reactome),RHO GTPase Effectors
H2AC6,involved_in(Reactome),Signaling by WNT
H2AC6,involved_in(Reactome),TCF dependent signaling in response to WNT
H2AC6,involved_in(Reactome),Formation of the beta-catenin:TCF transactivating complex
H2AC6,involved_in(Reactome),Gene Silencing by RNA
H2AC6,involved_in(Reactome),Epigenetic regulation of gene expression
H2AC6,involved_in(Reactome),PRC2 methylates histones and DNA
H2AC6,involved_in(Reactome),Generic Transcription Pathway
H2AC6,involved_in(Reactome),Cellular responses to stress
H2AC6,involved_in(Reactome),Condensation of Prophase Chromosomes
H2AC6,involved_in(Reactome),Oxidative Stress Induced Senescence
H2AC6,involved_in(Reactome),Senescence-Associated Secretory Phenotype (SASP)
H2AC6,involved_in(Reactome),Cellular Senescence
H2AC6,involved_in(Reactome),DNA Damage/Telomere Stress Induced Senescence
H2AC6,involved_in(Reactome),HDACs deacetylate histones
H2AC6,involved_in(Reactome),HATs acetylate histones
H2AC6,involved_in(Reactome),RMTs methylate histone arginines
H2AC6,involved_in(Reactome),Chromatin modifying enzymes
H2AC6,involved_in(Reactome),Metabolism of proteins
H2AC6,involved_in(Reactome),SIRT1 negatively regulates rRNA expression
H2AC6,involved_in(Reactome),ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression
H2AC6,involved_in(Reactome),NoRC negatively regulates rRNA expression
H2AC6,involved_in(Reactome),Chromatin organization
H2AC6,involved_in(Reactome),Positive epigenetic regulation of rRNA expression
H2AC6,involved_in(Reactome),B-WICH complex positively regulates rRNA expression
H2AC6,involved_in(Reactome),Negative epigenetic regulation of rRNA expression
H2AC6,involved_in(Reactome),DNA methylation
H2AC6,involved_in(Reactome),Transcriptional regulation by small RNAs
H2AC6,involved_in(Reactome),Activation of anterior HOX genes in hindbrain development during early embryogenesis
H2AC6,involved_in(Reactome),Activation of HOX genes during differentiation
H2AC6,involved_in(Reactome),RHO GTPases activate PKNs
H2AC6,involved_in(Reactome),Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3
H2AC6,involved_in(Reactome),Infectious disease
H2AC6,involved_in(Reactome),Deubiquitination
H2AC6,involved_in(Reactome),UCH proteinases
H2AC6,involved_in(Reactome),Ub-specific processing proteases
H2AC6,involved_in(Reactome),Metalloprotease DUBs
H2AC6,involved_in(Reactome),Post-translational protein modification
H2AC6,involved_in(Reactome),Deposition of new CENPA-containing nucleosomes at the centromere
H2AC6,involved_in(Reactome),Assembly of the ORC complex at the origin of replication
H2AC6,involved_in(Reactome),Assembly of the pre-replicative complex
H2AC6,involved_in(Reactome),Mitotic Prophase
H2AC6,involved_in(Reactome),M Phase
H2AC6,involved_in(Reactome),DNA Replication Pre-Initiation
H2AC6,involved_in(Reactome),"Cell Cycle, Mitotic"
H2AC6,involved_in(Reactome),DNA Replication
H2AC6,involved_in(Reactome),RNA Polymerase I Promoter Opening
H2AC6,involved_in(Reactome),RNA Polymerase I Promoter Escape
H2AC6,involved_in(Reactome),RNA Polymerase I Promoter Clearance
H2AC6,involved_in(Reactome),RNA Polymerase II Transcription
H2AC6,involved_in(Reactome),RNA Polymerase I Transcription
H2AC6,involved_in(Reactome),Base Excision Repair
H2AC6,involved_in(Reactome),Chromosome Maintenance
H2AC6,involved_in(Reactome),DNA Repair
H2AC6,involved_in(Reactome),Depurination
H2AC6,involved_in(Reactome),Depyrimidination
H2AC6,involved_in(Reactome),"Base-Excision Repair, AP Site Formation"
H2AC6,involved_in(Reactome),Gene expression (Transcription)
H2AC6,involved_in(Reactome),Nucleosome assembly
H2AC6,involved_in(Reactome),Transcriptional regulation by RUNX1
H2AC6,involved_in(Reactome),RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function
H2AC6,involved_in(Reactome),ESR-mediated signaling
H2AC6,involved_in(Reactome),RUNX1 regulates transcription of genes involved in differentiation of HSCs
H2AC6,involved_in(Reactome),Cellular responses to stimuli
H2AC6,involved_in(Reactome),Signaling by Nuclear Receptors
H2AC6,involved_in(Reactome),Estrogen-dependent gene expression
H2AC6,involved_in(Reactome),Meiotic recombination
H2AC6,involved_in(Reactome),HCMV Infection
H2AC6,involved_in(Reactome),HCMV Early Events
H2AC6,involved_in(Reactome),HCMV Late Events
H2AC6,involved_in(Reactome),Transcriptional regulation of granulopoiesis
H2AC6,involved_in(Reactome),Diseases of programmed cell death
H2AC6,involved_in(Reactome),Inhibition of DNA recombination at telomere
H2AC6,involved_in(Reactome),Defective pyroptosis
H2AC6,involved_in(Reactome),"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
H2AC6,involved_in(Reactome),Amyloid fiber formation
H2AC6,involved_in(Reactome),Maternal to zygotic transition (MZT)
H2AC6,involved_in(Reactome),Epigenetic regulation of gene expression by MLL3 and MLL4 complexes
H2AC6,involved_in(Reactome),Chromatin modifications during the maternal to zygotic transition (MZT)
H2AC6,involved_in(Reactome),Viral Infection Pathways
H2AC6,involved_in(Reactome),MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis
H2AC6,involved_in(Reactome),Regulation of endogenous retroelements
H2AC6,involved_in(Reactome),Regulation of endogenous retroelements by KRAB-ZFP proteins
H2AC6,involved_in(Reactome),Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex
H2AC6,involved_in(Reactome),Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)
H2AC6,involved_in(Reactome),Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes
H2AC6,involved_in(Reactome),Epigenetic regulation by WDR5-containing histone modifying complexes
H2AC7,involved_in(Reactome),Recognition and association of DNA glycosylase with site containing an affected pyrimidine
H2AC7,involved_in(Reactome),Cleavage of the damaged pyrimidine 
H2AC7,involved_in(Reactome),Recognition and association of DNA glycosylase with site containing an affected purine
H2AC7,involved_in(Reactome),Cleavage of the damaged purine
H2AC7,involved_in(Reactome),Meiotic synapsis
H2AC7,involved_in(Reactome),Developmental Biology
H2AC7,involved_in(Reactome),Reproduction
H2AC7,involved_in(Reactome),Meiosis
H2AC7,involved_in(Reactome),Signaling by NOTCH
H2AC7,involved_in(Reactome),Telomere Maintenance
H2AC7,involved_in(Reactome),Signal Transduction
H2AC7,involved_in(Reactome),Cell Cycle
H2AC7,involved_in(Reactome),Disease
H2AC7,involved_in(Reactome),Packaging Of Telomere Ends
H2AC7,involved_in(Reactome),Pre-NOTCH Transcription and Translation
H2AC7,involved_in(Reactome),Pre-NOTCH Expression and Processing
H2AC7,involved_in(Reactome),Signaling by Rho GTPases
H2AC7,involved_in(Reactome),RHO GTPase Effectors
H2AC7,involved_in(Reactome),Signaling by WNT
H2AC7,involved_in(Reactome),TCF dependent signaling in response to WNT
H2AC7,involved_in(Reactome),Formation of the beta-catenin:TCF transactivating complex
H2AC7,involved_in(Reactome),Gene Silencing by RNA
H2AC7,involved_in(Reactome),Epigenetic regulation of gene expression
H2AC7,involved_in(Reactome),PRC2 methylates histones and DNA
H2AC7,involved_in(Reactome),Generic Transcription Pathway
H2AC7,involved_in(Reactome),Cellular responses to stress
H2AC7,involved_in(Reactome),Condensation of Prophase Chromosomes
H2AC7,involved_in(Reactome),Oxidative Stress Induced Senescence
H2AC7,involved_in(Reactome),Senescence-Associated Secretory Phenotype (SASP)
H2AC7,involved_in(Reactome),Cellular Senescence
H2AC7,involved_in(Reactome),DNA Damage/Telomere Stress Induced Senescence
H2AC7,involved_in(Reactome),HDACs deacetylate histones
H2AC7,involved_in(Reactome),HATs acetylate histones
H2AC7,involved_in(Reactome),RMTs methylate histone arginines
H2AC7,involved_in(Reactome),Chromatin modifying enzymes
H2AC7,involved_in(Reactome),Metabolism of proteins
H2AC7,involved_in(Reactome),SIRT1 negatively regulates rRNA expression
H2AC7,involved_in(Reactome),ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression
H2AC7,involved_in(Reactome),NoRC negatively regulates rRNA expression
H2AC7,involved_in(Reactome),Chromatin organization
H2AC7,involved_in(Reactome),Positive epigenetic regulation of rRNA expression
H2AC7,involved_in(Reactome),B-WICH complex positively regulates rRNA expression
H2AC7,involved_in(Reactome),Negative epigenetic regulation of rRNA expression
H2AC7,involved_in(Reactome),DNA methylation
H2AC7,involved_in(Reactome),Transcriptional regulation by small RNAs
H2AC7,involved_in(Reactome),Activation of anterior HOX genes in hindbrain development during early embryogenesis
H2AC7,involved_in(Reactome),Activation of HOX genes during differentiation
H2AC7,involved_in(Reactome),RHO GTPases activate PKNs
H2AC7,involved_in(Reactome),Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3
H2AC7,involved_in(Reactome),Infectious disease
H2AC7,involved_in(Reactome),Deubiquitination
H2AC7,involved_in(Reactome),UCH proteinases
H2AC7,involved_in(Reactome),Ub-specific processing proteases
H2AC7,involved_in(Reactome),Metalloprotease DUBs
H2AC7,involved_in(Reactome),Post-translational protein modification
H2AC7,involved_in(Reactome),Deposition of new CENPA-containing nucleosomes at the centromere
H2AC7,involved_in(Reactome),Assembly of the ORC complex at the origin of replication
H2AC7,involved_in(Reactome),Assembly of the pre-replicative complex
H2AC7,involved_in(Reactome),Mitotic Prophase
H2AC7,involved_in(Reactome),M Phase
H2AC7,involved_in(Reactome),DNA Replication Pre-Initiation
H2AC7,involved_in(Reactome),"Cell Cycle, Mitotic"
H2AC7,involved_in(Reactome),DNA Replication
H2AC7,involved_in(Reactome),RNA Polymerase I Promoter Opening
H2AC7,involved_in(Reactome),RNA Polymerase I Promoter Escape
H2AC7,involved_in(Reactome),RNA Polymerase I Promoter Clearance
H2AC7,involved_in(Reactome),RNA Polymerase II Transcription
H2AC7,involved_in(Reactome),RNA Polymerase I Transcription
H2AC7,involved_in(Reactome),Base Excision Repair
H2AC7,involved_in(Reactome),Chromosome Maintenance
H2AC7,involved_in(Reactome),DNA Repair
H2AC7,involved_in(Reactome),Depurination
H2AC7,involved_in(Reactome),Depyrimidination
H2AC7,involved_in(Reactome),"Base-Excision Repair, AP Site Formation"
H2AC7,involved_in(Reactome),Gene expression (Transcription)
H2AC7,involved_in(Reactome),Nucleosome assembly
H2AC7,involved_in(Reactome),Transcriptional regulation by RUNX1
H2AC7,involved_in(Reactome),RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function
H2AC7,involved_in(Reactome),ESR-mediated signaling
H2AC7,involved_in(Reactome),RUNX1 regulates transcription of genes involved in differentiation of HSCs
H2AC7,involved_in(Reactome),Cellular responses to stimuli
H2AC7,involved_in(Reactome),Signaling by Nuclear Receptors
H2AC7,involved_in(Reactome),Estrogen-dependent gene expression
H2AC7,involved_in(Reactome),Meiotic recombination
H2AC7,involved_in(Reactome),HCMV Infection
H2AC7,involved_in(Reactome),HCMV Early Events
H2AC7,involved_in(Reactome),HCMV Late Events
H2AC7,involved_in(Reactome),Transcriptional regulation of granulopoiesis
H2AC7,involved_in(Reactome),Diseases of programmed cell death
H2AC7,involved_in(Reactome),Inhibition of DNA recombination at telomere
H2AC7,involved_in(Reactome),Defective pyroptosis
H2AC7,involved_in(Reactome),"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
H2AC7,involved_in(Reactome),Amyloid fiber formation
H2AC7,involved_in(Reactome),Maternal to zygotic transition (MZT)
H2AC7,involved_in(Reactome),Epigenetic regulation of gene expression by MLL3 and MLL4 complexes
H2AC7,involved_in(Reactome),Chromatin modifications during the maternal to zygotic transition (MZT)
H2AC7,involved_in(Reactome),Viral Infection Pathways
H2AC7,involved_in(Reactome),MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis
H2AC7,involved_in(Reactome),Regulation of endogenous retroelements
H2AC7,involved_in(Reactome),Regulation of endogenous retroelements by KRAB-ZFP proteins
H2AC7,involved_in(Reactome),Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex
H2AC7,involved_in(Reactome),Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)
H2AC7,involved_in(Reactome),Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes
H2AC7,involved_in(Reactome),Epigenetic regulation by WDR5-containing histone modifying complexes
H2AJ,involved_in(Reactome),Recognition and association of DNA glycosylase with site containing an affected pyrimidine
H2AJ,involved_in(Reactome),Cleavage of the damaged pyrimidine 
H2AJ,involved_in(Reactome),Recognition and association of DNA glycosylase with site containing an affected purine
H2AJ,involved_in(Reactome),Cleavage of the damaged purine
H2AJ,involved_in(Reactome),Meiotic synapsis
H2AJ,involved_in(Reactome),Developmental Biology
H2AJ,involved_in(Reactome),Reproduction
H2AJ,involved_in(Reactome),Meiosis
H2AJ,involved_in(Reactome),Signaling by NOTCH
H2AJ,involved_in(Reactome),Telomere Maintenance
H2AJ,involved_in(Reactome),Signal Transduction
H2AJ,involved_in(Reactome),Cell Cycle
H2AJ,involved_in(Reactome),Disease
H2AJ,involved_in(Reactome),Packaging Of Telomere Ends
H2AJ,involved_in(Reactome),Pre-NOTCH Transcription and Translation
H2AJ,involved_in(Reactome),Pre-NOTCH Expression and Processing
H2AJ,involved_in(Reactome),Signaling by Rho GTPases
H2AJ,involved_in(Reactome),RHO GTPase Effectors
H2AJ,involved_in(Reactome),Signaling by WNT
H2AJ,involved_in(Reactome),TCF dependent signaling in response to WNT
H2AJ,involved_in(Reactome),Formation of the beta-catenin:TCF transactivating complex
H2AJ,involved_in(Reactome),Gene Silencing by RNA
H2AJ,involved_in(Reactome),Epigenetic regulation of gene expression
H2AJ,involved_in(Reactome),PRC2 methylates histones and DNA
H2AJ,involved_in(Reactome),Generic Transcription Pathway
H2AJ,involved_in(Reactome),Cellular responses to stress
H2AJ,involved_in(Reactome),Condensation of Prophase Chromosomes
H2AJ,involved_in(Reactome),Oxidative Stress Induced Senescence
H2AJ,involved_in(Reactome),Senescence-Associated Secretory Phenotype (SASP)
H2AJ,involved_in(Reactome),Cellular Senescence
H2AJ,involved_in(Reactome),DNA Damage/Telomere Stress Induced Senescence
H2AJ,involved_in(Reactome),RMTs methylate histone arginines
H2AJ,involved_in(Reactome),Chromatin modifying enzymes
H2AJ,involved_in(Reactome),SIRT1 negatively regulates rRNA expression
H2AJ,involved_in(Reactome),ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression
H2AJ,involved_in(Reactome),NoRC negatively regulates rRNA expression
H2AJ,involved_in(Reactome),Chromatin organization
H2AJ,involved_in(Reactome),Positive epigenetic regulation of rRNA expression
H2AJ,involved_in(Reactome),B-WICH complex positively regulates rRNA expression
H2AJ,involved_in(Reactome),Negative epigenetic regulation of rRNA expression
H2AJ,involved_in(Reactome),DNA methylation
H2AJ,involved_in(Reactome),Transcriptional regulation by small RNAs
