Source,Relation,Target
DDB1,involved_in(Reactome),Gap-filling DNA repair synthesis and ligation in TC-NER
DDB1,involved_in(Reactome),DNA Damage Bypass
DDB1,involved_in(Reactome),DNA Repair
DDB1,involved_in(Reactome),Neddylation
DDIT3,involved_in(Reactome),Generic Transcription Pathway
DDIT3,involved_in(Reactome),Cellular responses to stress
DDIT3,involved_in(Reactome),ATF4 activates genes in response to endoplasmic reticulum  stress
DDIT3,involved_in(Reactome),ATF6 (ATF6-alpha) activates chaperones
DDIT3,involved_in(Reactome),PERK regulates gene expression
DDIT3,involved_in(Reactome),Unfolded Protein Response (UPR)
DDIT3,involved_in(Reactome),ATF6 (ATF6-alpha) activates chaperone genes
DDIT3,involved_in(Reactome),RNA Polymerase II Transcription
DDIT3,involved_in(Reactome),Gene expression (Transcription)
DDIT3,involved_in(Reactome),Cellular responses to stimuli
DDIT3,involved_in(Reactome),FOXO-mediated transcription
DDIT3,involved_in(Reactome),FOXO-mediated transcription of cell death genes
DDIT3,involved_in(Reactome),Response of EIF2AK4 (GCN2) to amino acid deficiency
DDIT3,involved_in(Reactome),Response of EIF2AK1 (HRI) to heme deficiency
DDIT3,involved_in(Reactome),Cellular response to starvation
DDX39B,involved_in(Reactome),Transport of Mature mRNA derived from an Intron-Containing Transcript
DDX39B,involved_in(Reactome),Signal Transduction
DDX39B,involved_in(Reactome),Signaling by Rho GTPases
DDX39B,involved_in(Reactome),mRNA Splicing - Major Pathway
DDX39B,involved_in(Reactome),mRNA Splicing
DDX39B,involved_in(Reactome),mRNA 3'-end processing
DDX39B,involved_in(Reactome),Transport of Mature Transcript to Cytoplasm
DDX39B,involved_in(Reactome),Processing of Capped Intron-Containing Pre-mRNA
DDX39B,involved_in(Reactome),RNA Polymerase II Transcription Termination
DDX39B,involved_in(Reactome),RNA Polymerase II Transcription
DDX39B,involved_in(Reactome),Gene expression (Transcription)
DDX39B,involved_in(Reactome),Metabolism of RNA
DDX39B,involved_in(Reactome),RHO GTPase cycle
DDX39B,involved_in(Reactome),RHOBTB2 GTPase cycle
DDX39B,involved_in(Reactome),RHOBTB GTPase Cycle
DDX39B,involved_in(Reactome),"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
DHODH,involved_in(Reactome),Metabolism
DHODH,involved_in(Reactome),Metabolism of nucleotides
DHODH,involved_in(Reactome),Pyrimidine biosynthesis
DHODH,involved_in(Reactome),Nucleotide biosynthesis
DHPS,involved_in(Reactome),"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation"
DHPS,involved_in(Reactome),Hypusine synthesis from eIF5A-lysine
DHPS,involved_in(Reactome),Metabolism of proteins
DHPS,involved_in(Reactome),Post-translational protein modification
DIO2,involved_in(Reactome),Developmental Biology
DIO2,involved_in(Reactome),Metabolism
DIO2,involved_in(Reactome),Metabolism of amine-derived hormones
DIO2,involved_in(Reactome),Thyroxine biosynthesis
DIO2,involved_in(Reactome),Regulation of thyroid hormone activity
DIO2,involved_in(Reactome),Metabolism of amino acids and derivatives
DIO2,involved_in(Reactome),Transcriptional regulation of brown and beige adipocyte differentiation
DIO2,involved_in(Reactome),Adipogenesis
DIO2,involved_in(Reactome),Transcriptional regulation of brown and beige adipocyte differentiation by EBF2
DLAT,involved_in(Reactome),Aerobic respiration and respiratory electron transport
DLAT,involved_in(Reactome),Metabolism
DLAT,involved_in(Reactome),Signal Transduction
DLAT,involved_in(Reactome),Regulation of pyruvate dehydrogenase (PDH) complex
DLAT,involved_in(Reactome),Metabolism of proteins
DLAT,involved_in(Reactome),Signaling by Retinoic Acid
DLAT,involved_in(Reactome),Post-translational protein modification
DLAT,involved_in(Reactome),Pyruvate metabolism
DLAT,involved_in(Reactome),Signaling by Nuclear Receptors
DLAT,involved_in(Reactome),Protein lipoylation
DLAT,involved_in(Reactome),PDH complex synthesizes acetyl-CoA from PYR
DLAT,involved_in(Reactome),Regulation of pyruvate metabolism
DNAJA1,involved_in(Reactome),Cellular responses to stress
DNAJA1,involved_in(Reactome),HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
DNAJA1,involved_in(Reactome),Cellular responses to stimuli
DNAJA1,involved_in(Reactome),Mitochondrial unfolded protein response (UPRmt)
DNAJA2,involved_in(Reactome),Cellular responses to stress
DNAJA2,involved_in(Reactome),HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
DNAJA2,involved_in(Reactome),Cellular responses to stimuli
DOHH,involved_in(Reactome),"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation"
DOHH,involved_in(Reactome),Hypusine synthesis from eIF5A-lysine
DOHH,involved_in(Reactome),Metabolism of proteins
DOHH,involved_in(Reactome),Post-translational protein modification
DOK1,involved_in(Reactome),Developmental Biology
DOK1,involved_in(Reactome),Signal Transduction
DOK1,involved_in(Reactome),Axon guidance
DOK1,involved_in(Reactome),Signaling by PTK6
DOK1,involved_in(Reactome),PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1
DOK1,involved_in(Reactome),RET signaling
DOK1,involved_in(Reactome),Signaling by Non-Receptor Tyrosine Kinases
DOK1,involved_in(Reactome),Nervous system development
DPP4,involved_in(Reactome),Peptide hormone metabolism
DPP4,involved_in(Reactome),"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)"
DPP4,involved_in(Reactome),Metabolism of proteins
DPP4,involved_in(Reactome),"Incretin synthesis, secretion, and inactivation"
DPP4,involved_in(Reactome),"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"
DSP,involved_in(Reactome),Apoptosis
DSP,involved_in(Reactome),Apoptotic cleavage of cellular proteins
DSP,involved_in(Reactome),Developmental Biology
DSP,involved_in(Reactome),Signal Transduction
DSP,involved_in(Reactome),Innate Immune System
DSP,involved_in(Reactome),Immune System
DSP,involved_in(Reactome),Signaling by Rho GTPases
DSP,involved_in(Reactome),Apoptotic cleavage of cell adhesion  proteins
DSP,involved_in(Reactome),Programmed Cell Death
DSP,involved_in(Reactome),Neutrophil degranulation
DSP,involved_in(Reactome),Keratinization
DSP,involved_in(Reactome),Formation of the cornified envelope
DSP,involved_in(Reactome),Apoptotic execution phase
DSP,involved_in(Reactome),RHO GTPase cycle
DSP,involved_in(Reactome),RND3 GTPase cycle
DSP,involved_in(Reactome),RND1 GTPase cycle
DSP,involved_in(Reactome),"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
DYNLL1,involved_in(Reactome),Apoptosis
DYNLL1,involved_in(Reactome),Intrinsic Pathway for Apoptosis
DYNLL1,involved_in(Reactome),Activation of BIM and translocation to mitochondria 
DYNLL1,involved_in(Reactome),Activation of BH3-only proteins
DYNLL1,involved_in(Reactome),Adaptive Immune System
DYNLL1,involved_in(Reactome),Amplification of signal from the kinetochores
DYNLL1,involved_in(Reactome),Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal
DYNLL1,involved_in(Reactome),Signal Transduction
DYNLL1,involved_in(Reactome),Macroautophagy
DYNLL1,involved_in(Reactome),Cell Cycle
DYNLL1,involved_in(Reactome),Disease
DYNLL1,involved_in(Reactome),Innate Immune System
DYNLL1,involved_in(Reactome),Immune System
DYNLL1,involved_in(Reactome),Organelle biogenesis and maintenance
DYNLL1,involved_in(Reactome),Signaling by Rho GTPases
DYNLL1,involved_in(Reactome),RHO GTPase Effectors
DYNLL1,involved_in(Reactome),ER to Golgi Anterograde Transport
DYNLL1,involved_in(Reactome),Membrane Trafficking
DYNLL1,involved_in(Reactome),MHC class II antigen presentation
DYNLL1,involved_in(Reactome),Cellular responses to stress
DYNLL1,involved_in(Reactome),Separation of Sister Chromatids
DYNLL1,involved_in(Reactome),Resolution of Sister Chromatid Cohesion
DYNLL1,involved_in(Reactome),Mitotic Metaphase and Anaphase
DYNLL1,involved_in(Reactome),Regulation of PLK1 Activity at G2/M Transition
DYNLL1,involved_in(Reactome),HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
DYNLL1,involved_in(Reactome),Loss of Nlp from mitotic centrosomes
DYNLL1,involved_in(Reactome),Recruitment of mitotic centrosome proteins and complexes
DYNLL1,involved_in(Reactome),Loss of proteins required for interphase microtubule organization from the centrosome
DYNLL1,involved_in(Reactome),Centrosome maturation
DYNLL1,involved_in(Reactome),Recruitment of NuMA to mitotic centrosomes
DYNLL1,involved_in(Reactome),Metabolism of proteins
DYNLL1,involved_in(Reactome),Asparagine N-linked glycosylation
DYNLL1,involved_in(Reactome),Mitotic G2-G2/M phases
DYNLL1,involved_in(Reactome),Programmed Cell Death
DYNLL1,involved_in(Reactome),Cilium Assembly
DYNLL1,involved_in(Reactome),Anchoring of the basal body to the plasma membrane
DYNLL1,involved_in(Reactome),Intraflagellar transport
DYNLL1,involved_in(Reactome),Vesicle-mediated transport
DYNLL1,involved_in(Reactome),Infectious disease
DYNLL1,involved_in(Reactome),RHO GTPases Activate Formins
DYNLL1,involved_in(Reactome),Post-translational protein modification
DYNLL1,involved_in(Reactome),Neutrophil degranulation
DYNLL1,involved_in(Reactome),COPI-mediated anterograde transport
DYNLL1,involved_in(Reactome),COPI-independent Golgi-to-ER retrograde traffic
DYNLL1,involved_in(Reactome),Intra-Golgi and retrograde Golgi-to-ER traffic
DYNLL1,involved_in(Reactome),Mitotic Prometaphase
DYNLL1,involved_in(Reactome),Mitotic Anaphase
DYNLL1,involved_in(Reactome),M Phase
DYNLL1,involved_in(Reactome),G2/M Transition
DYNLL1,involved_in(Reactome),"Cell Cycle, Mitotic"
DYNLL1,involved_in(Reactome),Mitotic Spindle Checkpoint
DYNLL1,involved_in(Reactome),Cell Cycle Checkpoints
DYNLL1,involved_in(Reactome),AURKA Activation by TPX2
DYNLL1,involved_in(Reactome),Golgi-to-ER retrograde transport
DYNLL1,involved_in(Reactome),Cellular responses to stimuli
DYNLL1,involved_in(Reactome),Transport to the Golgi and subsequent modification
DYNLL1,involved_in(Reactome),HCMV Infection
DYNLL1,involved_in(Reactome),HCMV Early Events
DYNLL1,involved_in(Reactome),Autophagy
DYNLL1,involved_in(Reactome),Aggrephagy
DYNLL1,involved_in(Reactome),EML4 and NUDC in mitotic spindle formation
DYNLL1,involved_in(Reactome),Selective autophagy
DYNLL1,involved_in(Reactome),"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
DYNLL1,involved_in(Reactome),Viral Infection Pathways
DYNLL2,involved_in(Reactome),Apoptosis
DYNLL2,involved_in(Reactome),Intrinsic Pathway for Apoptosis
DYNLL2,involved_in(Reactome),Activation of BH3-only proteins
DYNLL2,involved_in(Reactome),Adaptive Immune System
DYNLL2,involved_in(Reactome),Activation of BMF and translocation to mitochondria
DYNLL2,involved_in(Reactome),Amplification of signal from the kinetochores
DYNLL2,involved_in(Reactome),Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal
DYNLL2,involved_in(Reactome),Signal Transduction
DYNLL2,involved_in(Reactome),Macroautophagy
DYNLL2,involved_in(Reactome),Cell Cycle
DYNLL2,involved_in(Reactome),Disease
DYNLL2,involved_in(Reactome),Immune System
DYNLL2,involved_in(Reactome),Organelle biogenesis and maintenance
DYNLL2,involved_in(Reactome),Signaling by Rho GTPases
DYNLL2,involved_in(Reactome),RHO GTPase Effectors
DYNLL2,involved_in(Reactome),ER to Golgi Anterograde Transport
DYNLL2,involved_in(Reactome),Membrane Trafficking
DYNLL2,involved_in(Reactome),MHC class II antigen presentation
DYNLL2,involved_in(Reactome),Cellular responses to stress
DYNLL2,involved_in(Reactome),Separation of Sister Chromatids
DYNLL2,involved_in(Reactome),Resolution of Sister Chromatid Cohesion
DYNLL2,involved_in(Reactome),Mitotic Metaphase and Anaphase
DYNLL2,involved_in(Reactome),HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
DYNLL2,involved_in(Reactome),Metabolism of proteins
DYNLL2,involved_in(Reactome),Asparagine N-linked glycosylation
DYNLL2,involved_in(Reactome),Programmed Cell Death
DYNLL2,involved_in(Reactome),Cilium Assembly
DYNLL2,involved_in(Reactome),Intraflagellar transport
DYNLL2,involved_in(Reactome),Vesicle-mediated transport
DYNLL2,involved_in(Reactome),Infectious disease
DYNLL2,involved_in(Reactome),RHO GTPases Activate Formins
DYNLL2,involved_in(Reactome),Post-translational protein modification
DYNLL2,involved_in(Reactome),COPI-mediated anterograde transport
DYNLL2,involved_in(Reactome),COPI-independent Golgi-to-ER retrograde traffic
DYNLL2,involved_in(Reactome),Intra-Golgi and retrograde Golgi-to-ER traffic
DYNLL2,involved_in(Reactome),Mitotic Prometaphase
DYNLL2,involved_in(Reactome),Mitotic Anaphase
DYNLL2,involved_in(Reactome),M Phase
DYNLL2,involved_in(Reactome),"Cell Cycle, Mitotic"
DYNLL2,involved_in(Reactome),Mitotic Spindle Checkpoint
DYNLL2,involved_in(Reactome),Cell Cycle Checkpoints
DYNLL2,involved_in(Reactome),Golgi-to-ER retrograde transport
DYNLL2,involved_in(Reactome),Cellular responses to stimuli
DYNLL2,involved_in(Reactome),Transport to the Golgi and subsequent modification
DYNLL2,involved_in(Reactome),HCMV Infection
DYNLL2,involved_in(Reactome),HCMV Early Events
DYNLL2,involved_in(Reactome),Autophagy
DYNLL2,involved_in(Reactome),Aggrephagy
DYNLL2,involved_in(Reactome),EML4 and NUDC in mitotic spindle formation
DYNLL2,involved_in(Reactome),Selective autophagy
DYNLL2,involved_in(Reactome),"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
DYNLL2,involved_in(Reactome),Viral Infection Pathways
EDC4,involved_in(Reactome),Deadenylation-dependent mRNA decay
EDC4,involved_in(Reactome),mRNA decay by 5' to 3' exoribonuclease
EDC4,involved_in(Reactome),Metabolism of RNA
EDEM1,involved_in(Reactome),Cellular responses to stress
EDEM1,involved_in(Reactome),XBP1(S) activates chaperone genes
EDEM1,involved_in(Reactome),IRE1alpha activates chaperones
EDEM1,involved_in(Reactome),Unfolded Protein Response (UPR)
EDEM1,involved_in(Reactome),Metabolism of proteins
EDEM1,involved_in(Reactome),Asparagine N-linked glycosylation
EDEM1,involved_in(Reactome),N-glycan trimming in the ER and Calnexin/Calreticulin cycle
EDEM1,involved_in(Reactome),Post-translational protein modification
EDEM1,involved_in(Reactome),Cellular responses to stimuli
EDEM1,involved_in(Reactome),ER Quality Control Compartment (ERQC)
EDEM1,involved_in(Reactome),Calnexin/calreticulin cycle
EDEM2,involved_in(Reactome),Disease
EDEM2,involved_in(Reactome),Metabolism of proteins
EDEM2,involved_in(Reactome),Asparagine N-linked glycosylation
EDEM2,involved_in(Reactome),N-glycan trimming in the ER and Calnexin/Calreticulin cycle
EDEM2,involved_in(Reactome),Infectious disease
EDEM2,involved_in(Reactome),Post-translational protein modification
EDEM2,involved_in(Reactome),ER Quality Control Compartment (ERQC)
EDEM2,involved_in(Reactome),Calnexin/calreticulin cycle
EDEM2,involved_in(Reactome),SARS-CoV Infections
EDEM2,involved_in(Reactome),SARS-CoV-2 Infection
EDEM2,involved_in(Reactome),Maturation of spike protein
EDEM2,involved_in(Reactome),Translation of Structural Proteins
EDEM2,involved_in(Reactome),Late SARS-CoV-2 Infection Events
EDEM2,involved_in(Reactome),Viral Infection Pathways
EEF1A1,involved_in(Reactome),Eukaryotic Translation Elongation
EEF1A1,involved_in(Reactome),Peptide chain elongation
EEF1A1,involved_in(Reactome),Disease
EEF1A1,involved_in(Reactome),Innate Immune System
EEF1A1,involved_in(Reactome),Immune System
EEF1A1,involved_in(Reactome),Cellular responses to stress
EEF1A1,involved_in(Reactome),HSF1 activation
EEF1A1,involved_in(Reactome),Cellular response to heat stress
EEF1A1,involved_in(Reactome),Metabolism of proteins
EEF1A1,involved_in(Reactome),Infectious disease
EEF1A1,involved_in(Reactome),Post-translational protein modification
EEF1A1,involved_in(Reactome),Neutrophil degranulation
EEF1A1,involved_in(Reactome),Translation
EEF1A1,involved_in(Reactome),Protein methylation
EEF1A1,involved_in(Reactome),Cellular responses to stimuli
EEF1A1,involved_in(Reactome),Autophagy
EEF1A1,involved_in(Reactome),Chaperone Mediated Autophagy
EEF1A1,involved_in(Reactome),SARS-CoV-1 Infection
EEF1A1,involved_in(Reactome),SARS-CoV Infections
EEF1A1,involved_in(Reactome),SARS-CoV-1-host interactions
EEF1A1,involved_in(Reactome),SARS-CoV-1 modulates host translation machinery
EEF1A1,involved_in(Reactome),Viral Infection Pathways
EEF1A2,involved_in(Reactome),Eukaryotic Translation Elongation
EEF1A2,involved_in(Reactome),Metabolism of proteins
EEF1A2,involved_in(Reactome),Translation
EFNB2,involved_in(Reactome),Developmental Biology
EFNB2,involved_in(Reactome),EPH-Ephrin signaling
EFNB2,involved_in(Reactome),EPHB-mediated forward signaling
EFNB2,involved_in(Reactome),Ephrin signaling
EFNB2,involved_in(Reactome),EPH-ephrin mediated repulsion of cells
EFNB2,involved_in(Reactome),Axon guidance
EFNB2,involved_in(Reactome),Nervous system development
EFNB3,involved_in(Reactome),Developmental Biology
EFNB3,involved_in(Reactome),EPH-Ephrin signaling
EFNB3,involved_in(Reactome),EPHB-mediated forward signaling
EFNB3,involved_in(Reactome),Ephrin signaling
EFNB3,involved_in(Reactome),EPH-ephrin mediated repulsion of cells
EFNB3,involved_in(Reactome),Axon guidance
EFNB3,involved_in(Reactome),Nervous system development
EGF,involved_in(Reactome),Hemostasis
EGF,involved_in(Reactome),Platelet degranulation 
EGF,involved_in(Reactome),Signaling by ERBB2
EGF,involved_in(Reactome),Signaling by ERBB2 in Cancer
EGF,involved_in(Reactome),Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants
EGF,involved_in(Reactome),Signaling by ERBB4
EGF,involved_in(Reactome),SHC1 events in ERBB2 signaling
EGF,involved_in(Reactome),PLCG1 events in ERBB2 signaling
EGF,involved_in(Reactome),PIP3 activates AKT signaling
EGF,involved_in(Reactome),Developmental Biology
EGF,involved_in(Reactome),Signaling by NOTCH
EGF,involved_in(Reactome),Signal Transduction
EGF,involved_in(Reactome),Disease
EGF,involved_in(Reactome),Signaling by EGFR in Cancer
EGF,involved_in(Reactome),Signaling by EGFR
EGF,involved_in(Reactome),GRB2 events in EGFR signaling
EGF,involved_in(Reactome),GAB1 signalosome
EGF,involved_in(Reactome),SHC1 events in EGFR signaling
EGF,involved_in(Reactome),EGFR downregulation
EGF,involved_in(Reactome),GRB2 events in ERBB2 signaling
EGF,involved_in(Reactome),PI3K events in ERBB2 signaling
EGF,involved_in(Reactome),Negative regulation of the PI3K/AKT network
EGF,involved_in(Reactome),Membrane Trafficking
EGF,involved_in(Reactome),EGFR interacts with phospholipase C-gamma
EGF,involved_in(Reactome),PI3K/AKT Signaling in Cancer
EGF,involved_in(Reactome),Constitutive Signaling by Aberrant PI3K in Cancer
EGF,involved_in(Reactome),Cellular responses to stress
EGF,involved_in(Reactome),Constitutive Signaling by EGFRvIII
EGF,involved_in(Reactome),Signaling by EGFRvIII in Cancer
EGF,involved_in(Reactome),Signaling by Ligand-Responsive EGFR Variants in Cancer
EGF,involved_in(Reactome),Signaling by Overexpressed Wild-Type EGFR in Cancer
EGF,involved_in(Reactome),Inhibition of Signaling by Overexpressed EGFR
EGF,involved_in(Reactome),Vesicle-mediated transport
EGF,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
EGF,involved_in(Reactome),RAF/MAP kinase cascade
EGF,involved_in(Reactome),MAPK family signaling cascades
EGF,involved_in(Reactome),MAPK1/MAPK3 signaling
EGF,involved_in(Reactome),ERBB2 Regulates Cell Motility
EGF,involved_in(Reactome),"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
EGF,involved_in(Reactome),"Platelet activation, signaling and aggregation"
EGF,involved_in(Reactome),Response to elevated platelet cytosolic Ca2+
EGF,involved_in(Reactome),ERBB2 Activates PTK6 Signaling
EGF,involved_in(Reactome),Signaling by PTK6
EGF,involved_in(Reactome),Cargo recognition for clathrin-mediated endocytosis
EGF,involved_in(Reactome),Clathrin-mediated endocytosis
EGF,involved_in(Reactome),Downregulation of ERBB2 signaling
EGF,involved_in(Reactome),ESR-mediated signaling
EGF,involved_in(Reactome),Cellular responses to stimuli
EGF,involved_in(Reactome),Intracellular signaling by second messengers
EGF,involved_in(Reactome),Signaling by Non-Receptor Tyrosine Kinases
EGF,involved_in(Reactome),Signaling by Nuclear Receptors
EGF,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
EGF,involved_in(Reactome),Extra-nuclear estrogen signaling
EGF,involved_in(Reactome),Signaling by NOTCH3
EGF,involved_in(Reactome),NOTCH3 Activation and Transmission of Signal to the Nucleus
EGF,involved_in(Reactome),Estrogen-dependent nuclear events downstream of ESR-membrane signaling
EGF,involved_in(Reactome),Signaling by ERBB2 KD Mutants
EGF,involved_in(Reactome),Signaling by ERBB2 ECD mutants
EGF,involved_in(Reactome),Signaling by ERBB2 TMD/JMD mutants
EGF,involved_in(Reactome),Cellular response to chemical stress
EGF,involved_in(Reactome),Differentiation of Keratinocytes in Interfollicular Epidermis in Mammalian Skin
EGF,involved_in(Reactome),Developmental Cell Lineages
EGF,involved_in(Reactome),KEAP1-NFE2L2 pathway
EGF,involved_in(Reactome),Nuclear events mediated by NFE2L2
EGF,involved_in(Reactome),NFE2L2 regulating tumorigenic genes
EGF,involved_in(Reactome),Developmental Cell Lineages of the Exocrine Pancreas
EGF,involved_in(Reactome),Developmental Lineage of Multipotent Pancreatic Progenitor Cells
EGFR,involved_in(Reactome),Signaling by ERBB2
EGFR,involved_in(Reactome),Signaling by ERBB2 in Cancer
EGFR,involved_in(Reactome),Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants
EGFR,involved_in(Reactome),Signaling by ERBB4
EGFR,involved_in(Reactome),SHC1 events in ERBB2 signaling
EGFR,involved_in(Reactome),PLCG1 events in ERBB2 signaling
EGFR,involved_in(Reactome),PIP3 activates AKT signaling
EGFR,involved_in(Reactome),Developmental Biology
EGFR,involved_in(Reactome),Signaling by NOTCH
EGFR,involved_in(Reactome),Signal Transduction
EGFR,involved_in(Reactome),Disease
EGFR,involved_in(Reactome),Signaling by EGFR in Cancer
EGFR,involved_in(Reactome),Signaling by EGFR
EGFR,involved_in(Reactome),GRB2 events in EGFR signaling
EGFR,involved_in(Reactome),GAB1 signalosome
EGFR,involved_in(Reactome),SHC1 events in EGFR signaling
EGFR,involved_in(Reactome),EGFR downregulation
EGFR,involved_in(Reactome),GRB2 events in ERBB2 signaling
EGFR,involved_in(Reactome),PI3K events in ERBB2 signaling
EGFR,involved_in(Reactome),Negative regulation of the PI3K/AKT network
EGFR,involved_in(Reactome),Membrane Trafficking
EGFR,involved_in(Reactome),Generic Transcription Pathway
EGFR,involved_in(Reactome),EGFR interacts with phospholipase C-gamma
EGFR,involved_in(Reactome),EGFR Transactivation by Gastrin
EGFR,involved_in(Reactome),PI3K/AKT Signaling in Cancer
EGFR,involved_in(Reactome),Constitutive Signaling by Aberrant PI3K in Cancer
EGFR,involved_in(Reactome),Signaling by GPCR
EGFR,involved_in(Reactome),L1CAM interactions
EGFR,involved_in(Reactome),GPCR downstream signalling
EGFR,involved_in(Reactome),G alpha (q) signalling events
EGFR,involved_in(Reactome),Axon guidance
EGFR,involved_in(Reactome),Signal transduction by L1
EGFR,involved_in(Reactome),Constitutive Signaling by EGFRvIII
EGFR,involved_in(Reactome),Signaling by EGFRvIII in Cancer
EGFR,involved_in(Reactome),Signaling by Ligand-Responsive EGFR Variants in Cancer
EGFR,involved_in(Reactome),Signaling by Overexpressed Wild-Type EGFR in Cancer
EGFR,involved_in(Reactome),Inhibition of Signaling by Overexpressed EGFR
EGFR,involved_in(Reactome),Vesicle-mediated transport
EGFR,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
EGFR,involved_in(Reactome),Infectious disease
EGFR,involved_in(Reactome),RAF/MAP kinase cascade
EGFR,involved_in(Reactome),MAPK family signaling cascades
EGFR,involved_in(Reactome),MAPK1/MAPK3 signaling
EGFR,involved_in(Reactome),ERBB2 Regulates Cell Motility
EGFR,involved_in(Reactome),"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
EGFR,involved_in(Reactome),RNA Polymerase II Transcription
EGFR,involved_in(Reactome),Gene expression (Transcription)
EGFR,involved_in(Reactome),Gastrin-CREB signalling pathway via PKC and MAPK
EGFR,involved_in(Reactome),ERBB2 Activates PTK6 Signaling
EGFR,involved_in(Reactome),Signaling by PTK6
EGFR,involved_in(Reactome),Cargo recognition for clathrin-mediated endocytosis
EGFR,involved_in(Reactome),Clathrin-mediated endocytosis
EGFR,involved_in(Reactome),PTK6 promotes HIF1A stabilization
EGFR,involved_in(Reactome),Downregulation of ERBB2 signaling
EGFR,involved_in(Reactome),Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors
EGFR,involved_in(Reactome),TFAP2 (AP-2) family regulates transcription of growth factors and their receptors
EGFR,involved_in(Reactome),ESR-mediated signaling
EGFR,involved_in(Reactome),Intracellular signaling by second messengers
EGFR,involved_in(Reactome),Signaling by Non-Receptor Tyrosine Kinases
EGFR,involved_in(Reactome),Signaling by Nuclear Receptors
EGFR,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
EGFR,involved_in(Reactome),Extra-nuclear estrogen signaling
EGFR,involved_in(Reactome),Signaling by NOTCH3
EGFR,involved_in(Reactome),NOTCH3 Activation and Transmission of Signal to the Nucleus
EGFR,involved_in(Reactome),HCMV Infection
EGFR,involved_in(Reactome),HCMV Early Events
EGFR,involved_in(Reactome),Estrogen-dependent nuclear events downstream of ESR-membrane signaling
EGFR,involved_in(Reactome),Signaling by ERBB2 KD Mutants
EGFR,involved_in(Reactome),Signaling by ERBB2 ECD mutants
EGFR,involved_in(Reactome),Signaling by ERBB2 TMD/JMD mutants
EGFR,involved_in(Reactome),Nervous system development
EGFR,involved_in(Reactome),Respiratory Syncytial Virus Infection Pathway
EGFR,involved_in(Reactome),Respiratory syncytial virus (RSV) attachment and entry
EGFR,involved_in(Reactome),Viral Infection Pathways
EIF2AK2,involved_in(Reactome),ISG15 antiviral mechanism
EIF2AK2,involved_in(Reactome),Antiviral mechanism by IFN-stimulated genes
EIF2AK2,involved_in(Reactome),Cytokine Signaling in Immune system
EIF2AK2,involved_in(Reactome),Disease
EIF2AK2,involved_in(Reactome),Influenza Infection
EIF2AK2,involved_in(Reactome),Immune System
EIF2AK2,involved_in(Reactome),NS1 Mediated Effects on Host Pathways
EIF2AK2,involved_in(Reactome),Inhibition of PKR
EIF2AK2,involved_in(Reactome),SUMOylation
EIF2AK2,involved_in(Reactome),SUMO E3 ligases SUMOylate target proteins
EIF2AK2,involved_in(Reactome),Metabolism of proteins
EIF2AK2,involved_in(Reactome),SUMOylation of immune response proteins
EIF2AK2,involved_in(Reactome),Infectious disease
EIF2AK2,involved_in(Reactome),Post-translational protein modification
EIF2AK2,involved_in(Reactome),Interferon alpha/beta signaling
EIF2AK2,involved_in(Reactome),Interferon Signaling
EIF2AK2,involved_in(Reactome),Respiratory Syncytial Virus Infection Pathway
EIF2AK2,involved_in(Reactome),Viral Infection Pathways
EIF2AK2,involved_in(Reactome),Evasion by RSV of host interferon responses
EIF2AK2,involved_in(Reactome),RSV-host interactions
EIF2AK2,involved_in(Reactome),PKR-mediated signaling
EIF3B,involved_in(Reactome),L13a-mediated translational silencing of Ceruloplasmin expression
EIF3B,involved_in(Reactome),Metabolism of proteins
EIF3B,involved_in(Reactome),Eukaryotic Translation Initiation
EIF3B,involved_in(Reactome),Translation initiation complex formation
EIF3B,involved_in(Reactome),"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"
EIF3B,involved_in(Reactome),Formation of a pool of free 40S subunits
EIF3B,involved_in(Reactome),"Formation of the ternary complex, and subsequently, the 43S complex"
